Registration Date,Matching Fields,收货人,收货人所在国家,Consignee Full Address,Consignee Profile,Consignee Trade Roles,发货人,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,发货人贸易角色,Origin Country,HS Code (Original Format),hs_2,HTS 海关编码,Goods Shipped,Item Quantity,Item Quantity Unit,重量 (公斤),价值 (美金)
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE ORN .035K            ROHS,20000.0,PCE,1.26,839.04
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE YEL .096X.080X.040 .370K,20000.0,PCE,0.82,546.15
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE ORG B .070THK .035K  ROHS,20000.0,PCE,1.27,847.85
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE NO CC R .138X.07X.08 10K,24376.0,PCE,1.89,1261.5
2020-08-03,HS Code (2-digit),Shiva Sakti Steel,Indonesia,"kp cimiung, desa, RT.004/RW.002, Beberan, Kec. Ciruas, Serang, Banten 42182, Indonesia",https://panjiva.com/Shiva-Sakti-Steel/86460850,,Dhatu International Pte,144 ROBINSON ROAD 1701 ROBINSON SQUARE SINGAP,,,,https://panjiva.com/Dhatu-International-Pte/86805983,,United States,7204.49,72.0,72044900,SHREDDED 211 STEEL SCRAP,507.094,TNE,507094.0,129308.97
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE NO CC .048THK .0085K ROHS,40000.0,PCE,2.63,1752.95
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE.096X.08X.04 10K1.5-4UROHS,20000.0,PCE,1.14,759.76
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE .080/.046/.040 10K   ROHS,45000.0,PCE,3.01,2006.75
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE .100SQ .070HT 4K     ROHS,48650.0,PCE,3.09,2062.39
2020-08-03,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE NOCC.072SQ.047HT 10K ROHS,89960.0,PCE,4.01,2674.48
2020-08-03,HS Code (2-digit),Lapisan Mustika Sejahtera,Indonesia,"Jl. Raya Cimuning, Cijengkol, Kec. Setu, Bekasi, Jawa Barat 17320, Indonesia",https://panjiva.com/Lapisan-Mustika-Sejahtera/89683562,,Aeromac Thermal Pte,629 ALJUNIED ROAD 0607 CITITECH INDUSTRIAL BUILDED,,,,https://panjiva.com/Aeromac-Thermal-Pte/86646459,Manufacturer,United States,7223.0,72.0,72230090,"TAFA 60T ARC SPRAY WIRE, DIA. 1/16"" (172 X 25 LBS) BAIK/BARU",4300.0,NMP,970.3223,11852.3
2020-07-30,HS Code (2-digit),Ndt Instruments Indonesia,Indonesia,"Jl. Sirsak, RT.4/RW.4, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia",https://panjiva.com/Ndt-Instruments-Indonesia/86433589,Manufacturer,Ndt Instruments Pte,UBI AVENUE 3 0520E,,,,https://panjiva.com/Ndt-Instruments-Pte/89691181,,United States,7222.19,72.0,72221900,IIW CALIBRATION STANDARD FOR THE CALIBRATION OF SHEAR & COMPRESSION WAVE PROBES -,1.0,PCE,1.0,390.0
2020-07-30,Goods Shipped,Fasco Sanwira,Indonesia,"Taman Meruya Ilir, RT.4/RW.2, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",https://panjiva.com/Fasco-Sanwira/86440460,,Barlwin Enterprise Pte,UBI ROAD 3 BLK 3025 03129 SINGAPORE 408653,,,,https://panjiva.com/Barlwin-Enterprise-Pte/86650148,Wholesale,United States,9603.3,96.0,96033000,SPOTTING BRUSH #72 WHITE,12.0,PCE,4.0,91.0
2020-07-30,HS Code (2-digit),Ndt Instruments Indonesia,Indonesia,"Jl. Sirsak, RT.4/RW.4, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia",https://panjiva.com/Ndt-Instruments-Indonesia/86433589,Manufacturer,Ndt Instruments Pte,UBI AVENUE 3 0520E,,,,https://panjiva.com/Ndt-Instruments-Pte/89691181,,United States,7222.19,72.0,72221900,MINIATURE CALIBRATION BLOCK FOR SITE CHECKING OF SHEAR WAVE PROBES -,1.0,PCE,1.0,190.0
2020-07-30,Goods Shipped,Mercedesbenz Distribution Indonesia,Indonesia,"CIBIS NINE Mezzanine, Jl. TB Simatupang No.2, RT.13/RW.5, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia",https://panjiva.com/Mercedesbenz-Distribution-Indonesia/86431129,,Daimler South East Asia Pte,REGIONAL LOGISTICS CENTER SINGAPORE 301 JALAN AHMA,,,,https://panjiva.com/Daimler-South-East-Asia-Pte/86642027,,United States,8708.1,87.0,87081090,"COVER, TOWING EYE (PART NO A 166 885 72 22 9999)",1.0,PCE,0.0,19.0
2020-07-30,HS Code (2-digit),Laborindo Sarana,Indonesia,"Jl. Arteri Permata Hijau No.8, RT.11/RW.10, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210, Indonesia",https://panjiva.com/Laborindo-Sarana/86435676,,Sigmaaldrich Pte,0511 12 ASCENT BUILDING 2 SCIENCE PARK DRIVE SIN,,,,https://panjiva.com/Sigmaaldrich-Pte/86777475,Retail,United States,7203.9,72.0,72039000,"267945-1KG IRON, CHIP, 99.98% METALS BASIS BAIK",1.0,PCE,1.0,150.0
2020-07-30,Goods Shipped,Amman Mineral Nusa Tenggara,Indonesia,"Gedung The Energy, Jl. Jend. sudirman kav 52-53 No.11A, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",https://panjiva.com/Amman-Mineral-Nusa-Tenggara/86453982,,Joy Global Llc,MIRA STR 15 KALACHEVO TOWN PROPIEVSK DISTRICTE,,,,https://panjiva.com/Joy-Global-Llc/89684768,,United States,8431.49,84.0,84314990,"SHOE, CRAWLER, 72"" DELTA, W/O ;SUIT 2800XPA ; ; ; A9902",4.0,PCE,5225.0,69771.0
2020-07-30,HS Code (2-digit),Cci Bintan,,LOTSD 3738 BIIE LOBAMED,https://panjiva.com/Cci-Bintan/86449245,,Coilcraft Industries Singapore Pte,BLK 512 CHAI CHEE LANE 0315 BEDOK INDUSTRIAL ESTATE SINGAPORE 469028,,,,https://panjiva.com/Coilcraft-Industries-Singapore-Pte/89689176,Manufacturer,United States,7222.3,72.0,72223090,"3-48 X 0.148 HELICAL INSERT,MCMASTER",6.0,PCE,1.0,3.0
2020-07-29,HS Code (2-digit),Jakarta Central Asia Steel,Indonesia,"No.Km, Jl. Raya Bekasi No.21-22, RT.9/RW.5, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13290, Indonesia",https://panjiva.com/Jakarta-Central-Asia-Steel/86440416,,United Metal Solutions Group Inc.,"15840 Farm to Market Rd 529, Houston, TX 77095, USA",,,,https://panjiva.com/United-Metal-Solutions-Group-Inc/78390980,,United States,7204.49,72.0,72044900,BUSHELLING STEEL SCRAP,231.0,TNE,231000.0,58905.0
2020-07-29,Goods Shipped,Dowell Anadrill Schlumberger,Indonesia,"Jl. Gatot Subroto No.42, RT.3/RW.2, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia",https://panjiva.com/Dowell-Anadrill-Schlumberger/86451303,Manufacturer,Petroleum Equipment Supllies Fz,PO BOX 262644 JEBEL ALI FREE ZONE DUBAI AE,,,,https://panjiva.com/Petroleum-Equipment-Supllies-Fz/86783769,Wholesale,United States,7307.99,73.0,73079990,SR-000000000047987 13 3/8? EXTRA HIGH PRESSURE CA 321-1133XH-06C-72,1.0,PCE,98.0,9916.0
2020-07-27,HS Code (2-digit),Timas Suplindo,Indonesia,"Graha Timas, Jl. Tanah Abang II No.81, RT.1/RW.4, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160, Indonesia",https://panjiva.com/Timas-Suplindo/86466270,,Schulz Piping Component Pte,7500A BEACH ROAD 10323 THE PLAZA SINGAPORE 19959E,,,,https://panjiva.com/Schulz-Piping-Component-Pte/89693462,,United States,7219.14,72.0,72191400,"STAINLESS STEEL PLATE IN COIL SS316 SHIM, 0.13MM THK X 906.5MM W X 6000MM LENGTH -",1.0,PCE,8.0,2010.0
2020-07-27,Goods Shipped,Bimura Putra Persada,Indonesia,"BLOK C27, Jl. Panjang Jiwo No.46-48, Panjang Jiwo, Kec. Tenggilis Mejoyo, Kota SBY, Jawa Timur 60299, Indonesia",https://panjiva.com/Bimura-Putra-Persada/86455892,,W W Grainger,"101 Southchase Blvd, Fountain Inn, SC 29644, USA",,,,https://panjiva.com/W-W-Grainger/86785594,,United States,8302.41,83.0,83024190,ZENITH 42 IN.-72 IN. ADJUSTABLE TENSION SHOWER ROD - 506W BAIK & BARU,18.0,EA,26.0,445.0
2020-07-27,HS Code (2-digit),Lotte Chemical Titan Nusantara,Indonesia,"Mangkuluhur City, Jalan Gatot Subroto No.Kav 2-3, RT.1/RW.4, Karet Semanggi, South Jakarta, RT.1/RW.4, Karet Semanggi, Setia Budi, Jakarta, Daerah Khusus Ibukota Jakarta 12930, Indonesia",https://panjiva.com/Lotte-Chemical-Titan-Nusantara/86434966,,Gala Industries,"181 Pauley Street, Fincastle, VA 24085, USA",,+1 540 884 2589,,https://panjiva.com/Gala-Industries/31427280,Manufacturer,United States,7218.99,72.0,72189900,"SHAFT, 48.5/5048, 17/4 PH KD BAIK/BARU",1.0,EA,82.0,5278.0
2020-07-25,HS Code (2-digit),Mcdermott Indonesia,Indonesia,"Jl. Bawal No.1, Batu Merah, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29452, Indonesia",https://panjiva.com/Mcdermott-Indonesia/86431500,,Mcdermott Asia Pacific Pte,50 RAFFLES PLACE 3201 SINGAPORE LAND TOWER SINGAPORE 048623,,,,https://panjiva.com/Mcdermott-Asia-Pacific-Pte/89688194,,United States,7210.9,72.0,72109090,PLATE MFR MANITOWOC MFR NO 14417-12 END MFR MANITOWOC,1.0,PCE,2.0,79.0
2020-07-24,HS Code (2-digit),Dksh Indonesia,Indonesia,"Jl. Jend. Sudirman No.Kav 48A, RT.5/RW.4, Karet Semanggi, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia",https://panjiva.com/Dksh-Indonesia/86446408,,Eltra Gmb H,RETSCHALLEE 15 CH42781 HAAN,,,,https://panjiva.com/Eltra-GmbH/86664912,Manufacturer,United States,7205.1,72.0,72051000,IRON ACCELERATOR 908G,2.0,PCE,1.0,101.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,"Assy, Potentiometer Mechanical",1.0,EA,1.0,1594.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,"Bearing, Pot Mech Large",4.0,EA,0.0,71.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,"Ultrasonic Sensor, UCA",1.0,PR,2.0,2712.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,Hub Cap,5.0,EA,0.0,201.0
2020-07-24,HS Code (2-digit),Cci Bintan,,LOTSD 3738 BIIE LOBAMED,https://panjiva.com/Cci-Bintan/86449245,,Coilcraft Industries Singapore Pte,BLK 512 CHAI CHEE LANE 0315 BEDOK INDUSTRIAL ESTATE SINGAPORE 469028,,,,https://panjiva.com/Coilcraft-Industries-Singapore-Pte/89689176,Manufacturer,United States,7222.2,72.0,72222010,PIN HOLDER,20.0,PCE,2.0,2305.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,Pot Mech Bearing Small,6.0,EA,0.0,368.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,"Assy, High Pressure Filter",1.0,EA,1.0,966.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,"Assy, Poteniometer Resistor",5.0,EA,0.0,199.0
2020-07-24,HS Code (2-digit),Dksh Indonesia,Indonesia,"Jl. Jend. Sudirman No.Kav 48A, RT.5/RW.4, Karet Semanggi, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia",https://panjiva.com/Dksh-Indonesia/86446408,,Eltra Gmb H,RETSCHALLEE 15 CH42781 HAAN,,,,https://panjiva.com/Eltra-GmbH/86664912,Manufacturer,United States,7205.1,72.0,72051000,IRON ACCELERATOR 908G,3.0,PCE,1.0,152.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,Thermocouple 22K Pressure Vessel,2.0,EA,1.0,909.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,PACKING RING,5.0,EA,0.0,93.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222010,"SPRING, CALIBRATION",3.0,EA,0.0,120.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,Potentiometer Slider,3.0,EA,0.0,22.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,Paddle Shaft,10.0,EA,0.0,406.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,Diaphram Hub,5.0,EA,0.0,219.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,PADDLE CASTING,5.0,EA,1.0,941.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,"Assy, UCA Filter Housing",1.0,EA,0.0,546.0
2020-07-24,HS Code (2-digit),Bukitapit Bumi Persada,Indonesia,"Jl. Taman Margasatwa Raya No.45, RT.1/RW.1, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",https://panjiva.com/Bukitapit-Bumi-Persada/86454464,,Cement Test Equipment,"4001 W Edison St, Tulsa, OK 74127, USA",,,,https://panjiva.com/Cement-Test-Equipment/86674917,Manufacturer,United States,7222.2,72.0,72222090,"Thermocouple, UCA",1.0,EA,0.0,421.0
2020-07-23,HS Code (2-digit),Baker Atlas Indonesia,Indonesia,"Jl. R.A.Kartini, RT.10/RW.4, Pd. Pinang, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",https://panjiva.com/Baker-Atlas-Indonesia/86450089,Manufacturer,Safer Wireline Ops Research Devt Swor,17A TUAS ROAD SINGAPORE 638521 SINGAPORE,,,,https://panjiva.com/Safer-Wireline-Ops-Research-Devt-Swor/89686500,,United States,7206.1,72.0,72061090,"CAMESA 0.125"" X3 SLICK LINE CABLES REEL NO.: 180574-12 & 180574-14 BAIK/BARU",2.0,RL,858.4948,9113.41
2020-07-23,HS Code (2-digit),Ht Mfg.,,PANBIL INDUSTRIAL ESTATE B2A LOT 10 BATAMED,https://panjiva.com/Ht-Mfg/86438461,Manufacturer,Winstar Logistic Pte,2 BOON LEAT TERRACE 0801 HARBOURSIDE BUILDING 2 SINGAPORE 119844,,,,https://panjiva.com/Winstar-Logistic-Pte/89691778,Logistics,United States,7223.0,72.0,72230090,"TOOTHPROOF ,TROLLING , (AMERICAN FISHING WIRE/HISEAS ) VARIOUS TYPE AND SIZE",273.0,KGM,273.0,9366.0
2020-07-23,HS Code (2-digit),Jakarta Central Asia Steel,Indonesia,"No.Km, Jl. Raya Bekasi No.21-22, RT.9/RW.5, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13290, Indonesia",https://panjiva.com/Jakarta-Central-Asia-Steel/86440416,,Quantum Steels Llc,"5223 W Orem Dr, Houston, TX 77045, USA",,,,https://panjiva.com/Quantum-Steels-Llc/86780619,,United States,7204.49,72.0,72044900,PLATE AND STRUCTURAL STEEL SCRAP,519.92,TNE,519920.0,132579.6
2020-07-23,HS Code (2-digit),Jakarta Central Asia Steel,Indonesia,"No.Km, Jl. Raya Bekasi No.21-22, RT.9/RW.5, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13290, Indonesia",https://panjiva.com/Jakarta-Central-Asia-Steel/86440416,,Staz Usa,"1 Pointe Dr #140, Brea, CA 92821, USA",,,,https://panjiva.com/Staz-USA/89694238,,United States,7204.49,72.0,72044900,BUSHELLING STEEL SCRAP,188.184,TNE,188184.0,49868.76
2020-07-23,HS Code (2-digit),Baker Atlas Indonesia,Indonesia,"Jl. R.A.Kartini, RT.10/RW.4, Pd. Pinang, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",https://panjiva.com/Baker-Atlas-Indonesia/86450089,Manufacturer,Safer Wireline Ops Research Devt Swor,17A TUAS ROAD SINGAPORE 638521 SINGAPORE,,,,https://panjiva.com/Safer-Wireline-Ops-Research-Devt-Swor/89686500,,United States,7223.0,72.0,72230090,"0.125"" ZAPP SLICK LINE UNS32750 (25,000 FT) BAIK/BARU",1.0,RL,2098.5415,22277.21
2020-07-22,HS Code (2-digit),Suhada Petroleum,Indonesia,"Ruko Citra Business Park, Jl. Peta Barat No.32, RT.1/RW.7, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia",https://panjiva.com/Suhada-Petroleum/86464553,,Nov Process & Flow Tecnologies Us,"Tulsa, OK 74131, USA",,,,https://panjiva.com/Nov-Process-Flow-Tecnologies-US/63413098,Manufacturer,United States,7223.0,72.0,72230090,"WIRE, LOCK, 16GA, STNLS STEEL (T30 2MUSIC) BAIK",15.0,EA,0.0,8.0
